example_id,pair_id,conversation_id,customer_message,context_before_customer,brand_response,is_initial_inquiry,existing_heuristic_intent,existing_candidate_intents,hard_case_category,response_type,sampling_stratum,human_primary_intent,human_secondary_intents,human_is_ambiguous,human_is_multi_intent,human_notes,annotation_status,annotation_method,suggested_primary_intent,suggested_secondary_intents,suggested_is_ambiguous,suggested_is_multi_intent,suggested_notes,suggestion_confidence,suggestion_reasoning
cand_0204,pair_1989696_1989695,1989696,"@SpotifyCares It says you gave me a gift for my birthday, but I don't have a credit card. Can you just give my account premium?",,"@588834 Hi there! Just to clarify, was it from an email you received? If so, can you DM us the content so we could have it checked? /JM https://t.co/ldFdZRiNAt",True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0205,pair_2000726_2000725,2000726,@115888 you guys charged me more than you should’ve :\,,"@591598 Hey, that's not cool! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt",True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0206,pair_2010864_2010863,2010864,why can't i select songs on spotify free when my friends can??!?! it's unfair wtf,,@594624 Hey! This is part of our Free service on mobile. More info here: https://t.co/Uv9kyGcsCc. We're here for you if there's anything else /YM,True,unclear_insufficient_context,,sarcasm_slang_hostile,Other / Miscellaneous,hard_case_sarcasm_slang_hostile,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0207,pair_2022245_2022243,2022245,@SpotifyCares I've been a premium user for a while now. Why can't I play downloaded songs when not connected to WiFi or when data is off?,,"@598086 Hey, sorry to hear that! Check out the steps under “Downloaded songs won't play” at https://t.co/38J7tFlIBF. They should help with this /MG",True,offline_downloads_issue,offline_downloads_issue,normal,Other / Miscellaneous,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0208,pair_2027308_2027307,2027308,@SpotifyCares How am I suppose to get through my boring work day if your online streaming is down!?,,"@599512 Hey Myiah! Could you let us know your device's make/model, operating system, and Spotify version? We'll see what we can suggest /GU",True,other_miscellaneous,,normal,Clarification / Request for Info,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0209,pair_2042272_2042271,2042272,@SpotifyCares i bought the student premium because i’m a student in high school but after my purchase it said it’s for uni people,,@603907 Hey. We're afraid the student discount is only available to those with a UNiDAYS account. Can you DM us your account's email/username? /AY https://t.co/ldFdZRiNAt,True,plan_management_discount,plan_management_discount,normal,Redirect / DM,intent_coverage_plan_management_discount,,,,,,pending,,plan_management_discount,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching plan_management_discount in the documented taxonomy.
cand_0210,pair_2054239_2054238,2054239,@116130 why do my downloads keeps getting un downloaded?,,"@607557 Hey, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help /MA",True,offline_downloads_issue,offline_downloads_issue,normal,Other / Miscellaneous,intent_coverage_offline_downloads_issue,,,,,,pending,,offline_downloads_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching offline_downloads_issue in the documented taxonomy.
cand_0211,pair_2056255_2056254,2056258,@608114 I've updated my bluetooth headphone software and as of yesterday - it's still happening. It's mind numbing @2247 @SpotifyCares,"Customer: Spotify pausing itself continually on Galaxy S8+. Wonderful feeling. Gone through power settings, uninstalled/reinstalled blah blah blah.
Customer: @286711 Same issue here. Found any new solutions?
Customer: @608114 Uninstalled/reinstalled, done the ""sign out on all devices"" thing on desktop, exempted Spotify from power saving measures in my settins",@286711 Hey Ryan! That's not cool. Could you DM us your account's email address/username? We'll take a look backstage /C https://t.co/ldFdZR1cbT,False,app_technical_device,app_technical_device,normal,Redirect / DM,multi_turn_followup,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0212,pair_2056895_2056894,2056895,"@SpotifyCares why Please honor my language settings get rid of geolocation. Browser, System and Account has language settings you ignore!!!",,@608323 Hi there! Can you tell us what's happening exactly and DM us your account's username or email address? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt,True,unclear_insufficient_context,,normal,Redirect / DM,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0213,pair_2058152_2058151,2058152,@SpotifyCares I need help recovering my songs i sent an email on monday and no reply yet :(,,@608701 Hey Kevin! Could you send us a DM with your account's email address or username? We'll take a look backstage /LO https://t.co/ldFdZRiNAt,True,unclear_insufficient_context,,normal,Redirect / DM,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0214,pair_2058783_2058785,2058784,@SpotifyCares I have a complaint so you try to sell me spotify premium lol wtf,"Customer: @115888 4 ads in a row?  Wtf
Brand: @608903 Hey, thanks for your feedback - we'll pass it on. For now, check out https://t.co/zgnxs5kPEu if you haven't had a subscription before /RB",@608903 Sorry to hear that you feel that way. Keep in mind that ads help keep our Free service free. We'll make sure your feedback is passed on /MU,False,other_miscellaneous,,sarcasm_slang_hostile,Other / Miscellaneous,hard_case_sarcasm_slang_hostile,,,,,,pending,,other_miscellaneous,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches other_miscellaneous."
cand_0215,pair_2062482_2062481,2062482,Ano na? @SpotifyCares @115888 https://t.co/XV4EapXieG,,"@609970 @115888 Hi! For your security, we'd suggest deleting your tweet as it contains your private info. We've just sent you a DM. Let's carry on there /JE",True,unclear_insufficient_context,,insufficient_context,Other / Miscellaneous,hard_case_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only. Very short message with no disambiguating context.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0216,pair_2065303_2065302,2065303,"@SpotifyCares y’all are trash, you can’t even fix my account but you can tweet at other people, cool.",,"@610754 Hey there, we're happy to help out. Could you send us a DM with your account's email address and username? We'll take a look backstage /RV https://t.co/ldFdZRiNAt",True,unclear_insufficient_context,,sarcasm_slang_hostile,Redirect / DM,hard_case_sarcasm_slang_hostile,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0217,pair_2067867_2067866,2067867,Yay 💛💛💛 https://t.co/WSsh0tcz2d,,@432156 Cool beans! You know where to find us if there's anything else you need help with. https://t.co/uEkAlnxbzn 😉 /CH,True,unclear_insufficient_context,,insufficient_context,Other / Miscellaneous,hard_case_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only. Very short message with no disambiguating context.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0218,pair_2081623_2081622,2081628,"@SpotifyCares I also force closed the app, which stopped the download until I reopened the app again.","Customer: @SpotifyCares 45 songs just downloaded over cellular data. Couldn't stop them without airplane mode. Explain yourself.
Brand: @615596 Hi Dewitt! What device (make &amp; model), operating system, and app version are you using? We'll keep an eye out for your reply /LP
Customer: @SpotifyCares Samsung Galaxy S7
Android 7.0 Nougat
Spotify 8.4.22.857 armV7
Brand: @615596 Got it. Can you check if Download using cellular is enabled under Your Library &gt; Settings &gt; Music Quality? We'll be right here waiting /LP",@615596 Hmm. Could you send us your account's username or email address via DM? We'll take a look backstage /LP https://t.co/ldFdZRiNAt,False,offline_downloads_issue,"playback_streaming_issue,offline_downloads_issue",multi_intent,Redirect / DM,hard_case_multi_intent,offline_downloads_issue,app_technical_device,False,True,,reviewed,human_override,offline_downloads_issue,playback_streaming_issue,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, offline_downloads_issue); guideline priority rules select offline_downloads_issue."
